Age,Gender,Department,JobRole,MonthlyIncome,Education,BusinessTravel,JobSatisfaction,EnvironmentSatisfaction,WorkLifeBalance,OverTime,YearsAtCompany,TotalWorkingYears,DistanceFromHome,PerformanceRating,MaritalStatus,Attrition
37,Female,Human Resources,Manager,5379.0,5,Travel_Rarely,1,3,1,Yes,1,4.0,12.0,3,Single,No
24,Male,Sales,Manager,5282.0,3,Travel_Rarely,4,2,2,No,6,13.0,30.0,3,Married,No
43,Male,Sales,Healthcare Representative,7942.0,1,Travel_Frequently,3,1,3,Yes,4,10.0,1.0,3,Married,No
30,Male,Sales,Manufacturing Director,4833.0,2,Travel_Rarely,2,1,1,Yes,0,7.0,1.0,4,Married,Yes
40,Female,Research & Development,Sales Executive,12797.0,4,Travel_Frequently,4,3,4,No,1,2.0,4.0,3,Married,No
36,Male,Sales,Manufacturing Director,4985.0,1,Travel_Rarely,2,3,1,No,0,7.0,16.0,3,Single,Yes
34,Female,Research & Development,Sales Representative,12037.0,2,Travel_Frequently,4,1,2,No,7,16.0,2.0,3,Married,No
35,Female,Research & Development,Manufacturing Director,6815.0,3,Non-Travel,1,2,1,Yes,17,23.0,2.0,3,Married,Yes
38,Female,Research & Development,Human Resources,5997.0,3,Travel_Rarely,4,1,2,No,2,11.0,15.0,3,Married,No
46,Male,Human Resources,Manager,4031.0,5,Travel_Rarely,2,3,2,No,0,6.0,2.0,3,Married,No
45,Male,Sales,Research Scientist,15862.0,3,Travel_Rarely,2,1,2,No,8,8.0,1.0,3,Married,No
32,Male,Sales,Sales Executive,3562.0,2,Travel_Rarely,1,2,1,Yes,0,0.0,5.0,4,Single,Yes
45,Female,Research & Development,Laboratory Technician,7317.0,1,Travel_Rarely,4,4,4,No,5,9.0,12.0,3,Divorced,No
39,Male,Sales,Human Resources,1248.0,1,Travel_Rarely,2,2,1,No,1,4.0,4.0,3,Married,Yes
46,Female,Sales,Manufacturing Director,5045.0,3,Travel_Rarely,2,2,1,Yes,0,3.0,1.0,3,Single,Yes
46,Male,Sales,Sales Executive,6098.0,4,Travel_Rarely,3,4,1,Yes,4,13.0,6.0,3,Divorced,No
33,Male,Sales,Sales Executive,4002.0,3,Travel_Rarely,4,3,1,No,9,12.0,6.0,3,Divorced,No
29,Female,Research & Development,Research Scientist,2681.0,2,Travel_Frequently,3,1,2,No,9,16.0,5.0,3,Single,Yes
39,Female,Research & Development,Manager,10929.0,3,Travel_Rarely,4,1,3,No,1,5.0,1.0,3,Married,No
38,Female,Research & Development,Sales Executive,2710.0,1,Travel_Frequently,1,3,3,No,8,13.0,4.0,3,Married,No
41,Male,Sales,Manager,1000.0,3,Travel_Rarely,1,3,2,Yes,3,6.0,1.0,3,Married,Yes
33,Male,Research & Development,Sales Representative,8044.0,2,Travel_Rarely,3,3,2,No,0,0.0,1.0,3,Married,No
37,Female,Research & Development,Manufacturing Director,11112.0,5,Travel_Rarely,3,2,4,Yes,21,21.0,2.0,3,Single,No
41,Female,Sales,Laboratory Technician,8665.0,4,Travel_Frequently,2,2,4,No,3,3.0,5.0,3,Married,No
46,Female,Human Resources,Research Director,7109.0,4,Travel_Frequently,1,1,3,No,3,3.0,1.0,3,Single,No
32,Female,Sales,Research Director,8951.0,3,Travel_Frequently,3,2,2,No,5,12.0,3.0,3,Married,No
46,Male,Research & Development,Research Director,11362.0,4,Travel_Rarely,2,2,2,No,12,19.0,1.0,3,Single,No
44,Female,Research & Development,Research Scientist,5390.0,3,Travel_Frequently,3,1,1,No,18,22.0,1.0,3,Married,No
33,Female,Research & Development,Sales Representative,4663.0,3,Travel_Rarely,4,3,2,No,0,0.0,4.0,4,Single,No
49,Female,Sales,Sales Representative,7072.0,3,Travel_Rarely,2,4,1,Yes,18,22.0,10.0,3,Single,No
34,Male,Research & Development,Manager,12539.0,3,Travel_Rarely,3,1,4,No,4,7.0,30.0,3,Divorced,No
40,Male,Sales,Manufacturing Director,5790.0,3,Travel_Rarely,3,1,3,No,10,17.0,4.0,4,Married,No
56,Female,Human Resources,Human Resources,7119.0,5,Non-Travel,1,3,4,No,3,3.0,1.0,3,Single,No
47,Male,Sales,Manager,4506.0,3,Travel_Rarely,2,3,3,Yes,1,8.0,2.0,3,Married,Yes
42,Male,Research & Development,Human Resources,10607.0,5,Non-Travel,4,4,2,Yes,3,3.0,30.0,3,Married,No
32,Female,Research & Development,Manager,3265.0,3,Travel_Rarely,4,2,2,No,3,10.0,23.0,3,Married,No
28,Female,Research & Development,Sales Representative,5359.0,4,Travel_Rarely,3,1,3,No,8,8.0,16.0,3,Divorced,No
38,Male,Human Resources,Healthcare Representative,1327.0,3,Non-Travel,1,3,4,No,3,8.0,3.0,4,Married,Yes
31,Male,Research & Development,Sales Executive,7541.0,3,Travel_Frequently,2,3,2,No,1,6.0,9.0,4,Married,Yes
52,Male,Sales,Human Resources,2816.0,5,Travel_Rarely,1,3,3,No,8,17.0,8.0,3,Married,No
40,Female,Sales,Sales Representative,12961.0,4,Travel_Rarely,2,1,3,Yes,0,9.0,10.0,3,Single,Yes
50,Female,Research & Development,Sales Executive,6316.0,2,Travel_Frequently,3,1,2,Yes,6,10.0,26.0,3,Divorced,Yes
36,Male,Human Resources,Sales Representative,1950.0,2,Travel_Rarely,4,2,1,Yes,1,5.0,3.0,3,Married,Yes
26,Male,Research & Development,Manufacturing Director,1000.0,3,Travel_Frequently,2,3,3,Yes,7,11.0,4.0,3,Married,Yes
27,Female,Sales,Healthcare Representative,8732.0,5,Travel_Rarely,3,3,3,No,0,4.0,5.0,3,Married,No
44,Male,Human Resources,Research Director,7065.0,3,Travel_Rarely,2,2,2,No,10,12.0,1.0,3,Married,Yes
27,Male,Research & Development,Laboratory Technician,13915.0,2,Travel_Frequently,3,3,4,No,5,7.0,4.0,3,Married,Yes
19,Female,Sales,Healthcare Representative,1000.0,4,Travel_Rarely,1,3,2,No,31,38.0,3.0,3,Married,Yes
28,Male,Sales,Manager,7915.0,3,Travel_Frequently,1,3,3,No,1,1.0,9.0,3,Married,No
39,Male,Research & Development,Manager,8206.0,4,Travel_Rarely,4,3,1,No,1,10.0,6.0,3,Single,No
30,Female,Sales,Laboratory Technician,4443.0,2,Travel_Rarely,1,4,1,No,1,9.0,4.0,3,Single,Yes
32,Male,Sales,Sales Representative,7388.0,4,Travel_Frequently,1,3,2,No,1,1.0,7.0,3,Married,Yes
33,Male,Sales,Research Director,4776.0,2,Travel_Rarely,1,1,3,No,2,6.0,3.0,3,Married,No
34,Male,Sales,Human Resources,11665.0,3,Travel_Rarely,2,4,1,No,5,7.0,1.0,3,Single,No
26,Male,Sales,Research Director,3570.0,3,Travel_Rarely,1,2,3,No,0,8.0,14.0,3,Married,No
45,Male,Research & Development,Sales Representative,9665.0,3,Travel_Frequently,2,3,2,No,4,10.0,2.0,3,Married,Yes
38,Male,Research & Development,Laboratory Technician,12335.0,3,Travel_Frequently,1,3,2,No,2,7.0,5.0,3,Married,Yes
31,Female,Sales,Healthcare Representative,14690.0,4,Travel_Rarely,3,1,1,Yes,0,7.0,14.0,3,Married,Yes
30,Male,Sales,Research Director,9793.0,2,Travel_Rarely,4,4,1,No,11,15.0,4.0,3,Divorced,Yes
35,Male,Research & Development,Healthcare Representative,9803.0,3,Travel_Rarely,2,4,2,No,4,13.0,4.0,3,Married,No
34,Female,Research & Development,Research Scientist,10407.0,2,Travel_Rarely,4,4,1,Yes,1,1.0,3.0,4,Married,Yes
42,Male,Research & Development,Human Resources,6684.0,2,Travel_Rarely,3,1,1,No,0,2.0,1.0,4,Married,No
31,Male,Human Resources,Laboratory Technician,4713.0,3,Travel_Rarely,4,2,2,Yes,0,4.0,13.0,3,Single,Yes
44,Male,Research & Development,Research Director,4625.0,4,Travel_Rarely,3,1,1,No,1,8.0,1.0,3,Divorced,Yes
37,Female,Research & Development,Human Resources,3790.0,2,Travel_Rarely,4,2,2,Yes,5,7.0,1.0,3,Divorced,Yes
39,Female,Sales,Healthcare Representative,4841.0,2,Travel_Rarely,4,3,1,Yes,2,10.0,7.0,3,Divorced,Yes
48,Female,Research & Development,Sales Executive,9525.0,3,Non-Travel,2,2,3,No,1,4.0,2.0,3,Married,No
47,Male,Sales,Manager,4904.0,4,Travel_Rarely,1,3,4,No,2,7.0,6.0,4,Single,Yes
40,Female,Human Resources,Research Scientist,8721.0,3,Travel_Frequently,4,2,3,Yes,1,5.0,9.0,3,Single,Yes
23,Female,Research & Development,Research Director,8470.0,2,Travel_Rarely,2,2,2,No,2,10.0,13.0,3,Divorced,No
42,Female,Research & Development,Human Resources,3237.0,1,Travel_Rarely,3,3,4,No,5,11.0,12.0,3,Single,No
39,Female,Research & Development,Research Director,7640.0,4,Travel_Frequently,1,2,3,No,3,8.0,5.0,3,Married,No
40,Male,Research & Development,Manager,3438.0,3,Travel_Rarely,1,2,1,No,0,6.0,6.0,3,Single,No
35,Male,Sales,Manufacturing Director,7855.0,2,Travel_Rarely,4,2,2,No,3,4.0,4.0,3,Single,No
36,Female,Human Resources,Human Resources,13579.0,2,Travel_Frequently,3,4,2,No,7,14.0,1.0,4,Single,No
23,Female,Research & Development,Healthcare Representative,3959.0,3,Travel_Frequently,3,4,1,No,2,8.0,18.0,3,Single,Yes
43,Male,Sales,Research Scientist,4869.0,2,Travel_Frequently,4,3,3,Yes,1,9.0,1.0,4,Single,Yes
31,Male,Research & Development,Laboratory Technician,6371.0,3,Travel_Frequently,2,2,4,No,10,14.0,10.0,3,Married,No
42,Male,Research & Development,Research Scientist,6784.0,4,Travel_Rarely,4,1,2,No,10,17.0,3.0,3,Married,Yes
39,Female,Research & Development,Human Resources,3782.0,2,Travel_Rarely,2,1,4,Yes,17,,8.0,3,Single,No
31,Female,Human Resources,Healthcare Representative,8861.0,3,Travel_Frequently,4,4,3,No,0,7.0,1.0,3,Divorced,No
34,Male,Research & Development,Human Resources,12132.0,3,Non-Travel,1,2,3,Yes,5,11.0,14.0,3,Single,No
38,Female,Research & Development,Manufacturing Director,3693.0,3,Travel_Frequently,2,3,2,No,7,10.0,22.0,4,Divorced,No
45,Female,Sales,Laboratory Technician,11527.0,1,Travel_Rarely,4,2,3,No,13,22.0,1.0,3,Married,No
32,Female,Research & Development,Human Resources,12256.0,2,Travel_Rarely,3,3,3,Yes,0,9.0,13.0,3,Married,No
30,Male,Sales,Sales Executive,4128.0,2,Travel_Rarely,4,1,3,No,9,11.0,1.0,3,Married,No
32,Male,Research & Development,Sales Executive,5446.0,4,Travel_Rarely,1,2,2,Yes,2,3.0,3.0,3,Married,Yes
37,Female,Sales,Manager,5267.0,4,Travel_Rarely,3,2,2,Yes,5,12.0,7.0,3,Married,No
50,Male,Sales,Research Director,5979.0,4,Travel_Frequently,3,2,1,No,7,9.0,30.0,4,Single,No
37,Female,Human Resources,Sales Representative,14573.0,1,Non-Travel,2,4,1,Yes,5,13.0,27.0,3,Married,No
35,Female,Human Resources,Research Director,16584.0,2,Travel_Frequently,4,4,3,No,1,8.0,30.0,4,Married,No
29,Female,Research & Development,Laboratory Technician,10168.0,3,Travel_Frequently,1,3,2,No,1,8.0,9.0,3,Married,No
46,Female,Sales,Sales Representative,6989.0,3,Travel_Rarely,3,1,4,No,0,7.0,12.0,3,Married,No
36,Female,Sales,Research Scientist,8255.0,3,Travel_Rarely,3,4,3,No,12,19.0,14.0,3,Married,No
43,Male,Research & Development,Research Director,5978.0,3,Travel_Rarely,2,2,4,No,4,8.0,3.0,4,Single,Yes
23,Female,Research & Development,Healthcare Representative,1171.0,4,Non-Travel,3,3,3,No,11,17.0,1.0,3,Married,Yes
52,Male,Sales,Research Director,1000.0,3,Travel_Rarely,2,1,2,Yes,3,11.0,2.0,3,Married,No
45,Male,Sales,Sales Executive,6626.0,2,Travel_Frequently,4,4,3,No,6,7.0,22.0,3,Married,Yes
43,Female,Sales,Sales Executive,5928.0,4,Travel_Frequently,3,1,1,Yes,4,4.0,10.0,3,Married,Yes
30,Male,Research & Development,Research Scientist,4273.0,2,Travel_Frequently,1,3,3,No,3,6.0,16.0,3,Married,No
29,Female,Sales,Research Director,6267.0,3,Travel_Rarely,2,2,1,No,16,24.0,11.0,3,Single,No
32,Female,Human Resources,Human Resources,9189.0,3,Travel_Frequently,2,1,4,No,0,5.0,2.0,3,Married,No
29,Male,Sales,Manager,8877.0,4,Travel_Frequently,4,4,3,No,6,8.0,10.0,3,Married,No
31,Female,Sales,Manager,3541.0,1,Travel_Frequently,1,4,3,No,1,10.0,28.0,3,Married,Yes
37,Male,Sales,Human Resources,4904.0,3,Travel_Rarely,2,2,4,No,3,7.0,2.0,3,Single,Yes
35,Female,Research & Development,Sales Executive,12448.0,3,Travel_Rarely,2,4,4,No,1,3.0,9.0,4,Single,No
31,Male,Human Resources,Manufacturing Director,15260.0,4,Travel_Rarely,2,1,3,Yes,5,9.0,9.0,3,Married,Yes
43,Male,Research & Development,Research Director,10949.0,4,Travel_Rarely,3,1,2,No,5,,2.0,3,Married,Yes
48,Female,Sales,Healthcare Representative,3834.0,4,Travel_Frequently,1,2,2,No,0,5.0,14.0,4,Married,No
22,Male,Sales,Laboratory Technician,7685.0,3,Travel_Rarely,4,1,1,Yes,0,5.0,6.0,3,Married,Yes
32,Female,Research & Development,Healthcare Representative,4460.0,2,Travel_Rarely,2,2,4,No,7,16.0,17.0,3,Single,No
45,Male,Research & Development,Manufacturing Director,4961.0,3,Travel_Rarely,4,1,3,Yes,5,7.0,8.0,3,Married,Yes
41,Female,Sales,Manager,8298.0,4,Travel_Rarely,3,1,1,Yes,2,4.0,8.0,3,Single,Yes
34,Female,Research & Development,Human Resources,10427.0,3,Travel_Rarely,1,1,2,Yes,0,4.0,2.0,3,Married,Yes
50,Female,Research & Development,Research Scientist,1493.0,4,Travel_Rarely,4,4,2,Yes,0,7.0,11.0,3,Married,Yes
36,Female,Research & Development,Research Director,9998.0,4,Non-Travel,1,2,4,Yes,2,9.0,18.0,3,Single,No
31,Male,Sales,Research Scientist,2019.0,2,Travel_Rarely,1,4,2,No,6,14.0,1.0,3,Married,Yes
32,Female,Sales,Sales Executive,1000.0,2,Travel_Rarely,3,1,1,Yes,0,5.0,1.0,3,Married,Yes
29,Female,Sales,Sales Representative,4718.0,5,Non-Travel,1,3,4,No,5,7.0,9.0,4,Married,No
18,Female,Sales,Sales Executive,11898.0,4,Travel_Rarely,4,3,3,No,1,2.0,1.0,4,Married,No
42,Female,Sales,Healthcare Representative,2131.0,3,Travel_Frequently,1,3,4,No,11,17.0,7.0,3,Single,No
34,Female,Human Resources,Sales Representative,11889.0,3,Travel_Rarely,4,1,2,No,5,12.0,12.0,3,Married,Yes
36,Female,Research & Development,Sales Representative,6490.0,2,Travel_Rarely,3,4,4,No,0,5.0,7.0,3,Married,No
